date;sku;units_sold;stock;is_open;is_holiday;is_prom;units_sold_last_year;units_sold_last_quarter;units_sold_last_month;units_sold_last_week;units_sold_last_52_weeks;units_sold_last_12_weeks;units_sold_last_8_weeks;units_sold_last_4_weeks;units_sold_last_day;units_sold_original
2019-02-01;16;20.0;0.0;1;0;1;;;;16.0;;;;8.0;12.0;20
2019-02-01;17;16.0;0.0;1;0;0;;;;0.0;;;;24.0;4.0;16
2019-02-01;18;0.0;0.0;1;0;0;;;;20.0;;;;8.0;32.0;0
2019-02-01;19;4.0;0.0;1;0;1;;;;4.0;;;;20.0;8.0;4
2019-02-01;20;24.0;0.0;1;0;1;;;;8.0;;;;4.0;20.0;24
2019-02-01;21;0.0;0.0;1;0;1;;;;0.0;;;;12.0;0.0;0
2019-02-01;22;32.0;0.0;1;0;1;;;;28.0;;;;20.0;36.0;32
2019-02-01;23;24.0;0.0;1;0;1;;;;56.0;;;;4.0;16.0;24
2019-02-01;24;4.0;0.0;1;0;0;;;;0.0;;;;12.0;20.0;4
2019-02-01;25;12.0;0.0;1;0;1;;;;8.0;;;;4.0;12.0;12
2019-02-01;26;0.0;0.0;1;0;0;;;;0.0;;;;32.0;0.0;0
2019-02-01;27;20.0;0.0;1;0;0;;;;16.0;;;;24.0;16.0;20
2019-02-01;28;20.0;0.0;1;0;0;;;;20.0;;;;32.0;16.0;20
2019-02-01;29;28.0;0.0;1;0;1;;;;28.0;;;;24.0;0.0;28
2019-02-01;30;8.0;0.0;1;0;0;;;;0.0;;;;8.0;4.0;8
2019-02-01;31;4.0;0.0;1;0;1;;;;4.0;;;;4.0;4.0;4
2019-02-01;32;4.0;0.0;1;0;0;;;;4.0;;;;28.0;0.0;4
2019-02-01;33;16.0;0.0;1;0;1;;;;4.0;;;;0.0;12.0;16
2019-02-01;34;4.0;0.0;1;0;1;;;;80.0;;;;28.0;4.0;4
2019-02-01;35;24.0;0.0;1;0;1;;;;4.0;;;;12.0;20.0;24
2019-02-01;36;12.0;0.0;1;0;0;;;;8.0;;;;4.0;16.0;12
2019-02-01;37;12.0;0.0;1;0;1;;;;0.0;;;;12.0;0.0;12
2019-02-01;38;4.0;0.0;1;0;0;;;;4.0;;;;16.0;12.0;4
2019-02-01;39;0.0;0.0;1;0;0;;;;8.0;;;;16.0;0.0;0
2019-02-01;40;4.0;0.0;1;0;1;;;;8.0;;;;12.0;20.0;4
2019-02-01;41;24.0;0.0;1;0;1;;;;20.0;;;;24.0;0.0;24
2019-02-01;42;12.0;0.0;1;0;0;;;;4.0;;;;8.0;20.0;12
2019-02-01;43;4.0;0.0;1;0;1;;;;24.0;;;;0.0;28.0;4
2019-02-01;44;12.0;0.0;1;0;0;;;;8.0;;;;0.0;8.0;12
2019-02-01;45;0.0;0.0;1;0;1;;;;4.0;;;;8.0;4.0;0
2019-02-01;46;4.0;0.0;1;0;0;;;;8.0;;;;4.0;0.0;4
2019-02-01;47;8.0;0.0;1;0;0;;;;12.0;;;;4.0;0.0;8
2019-02-01;48;0.0;0.0;1;0;0;;;;0.0;;;;16.0;8.0;0
2019-02-01;49;4.0;0.0;1;0;0;;;;4.0;;;;16.0;0.0;4
2019-02-01;50;8.0;0.0;1;0;1;;;;12.0;;;;16.0;12.0;8
2019-02-02;1;32.0;0.0;1;0;0;;;28.0;20.0;;;;0.0;16.0;32
2019-02-02;2;16.0;0.0;1;0;0;;;28.0;8.0;;;;16.0;0.0;16
2019-02-02;3;24.0;0.0;1;0;0;;;44.0;12.0;;;;36.0;0.0;24
2019-02-02;4;4.0;0.0;1;0;0;;;16.0;12.0;;;;20.0;20.0;4
2019-02-02;5;8.0;0.0;1;0;0;;;40.0;20.0;;;;44.0;8.0;8
2019-02-02;6;4.0;0.0;1;0;0;;;28.0;8.0;;;;16.0;12.0;4
2019-02-02;7;4.0;0.0;1;0;0;;;12.0;4.0;;;;4.0;4.0;4
2019-02-02;8;24.0;0.0;1;0;0;;;40.0;12.0;;;;16.0;36.0;24
2019-02-02;9;44.0;0.0;1;0;1;;;16.0;0.0;;;;8.0;8.0;44
2019-02-02;10;4.0;0.0;1;0;1;;;28.0;16.0;;;;12.0;8.0;4
2019-02-02;11;60.0;0.0;1;0;0;;;24.0;8.0;;;;32.0;16.0;60
2019-02-02;12;24.0;0.0;1;0;1;;;28.0;4.0;;;;12.0;16.0;24
2019-02-02;13;8.0;0.0;1;0;0;;;12.0;8.0;;;;4.0;12.0;8
2019-02-02;14;4.0;0.0;1;0;0;;;28.0;20.0;;;;4.0;20.0;4
2019-02-02;15;8.0;0.0;1;0;0;;;24.0;12.0;;;;12.0;12.0;8
2019-02-02;16;24.0;0.0;1;0;1;;;4.0;16.0;;;;4.0;20.0;24
2019-02-02;17;24.0;0.0;1;0;0;;;20.0;24.0;;;;12.0;16.0;24
2019-02-02;18;20.0;0.0;1;0;0;;;4.0;40.0;;;;12.0;0.0;20
2019-02-02;19;20.0;0.0;1;0;1;;;24.0;12.0;;;;16.0;4.0;20
2019-02-02;20;8.0;0.0;1;0;1;;;12.0;8.0;;;;0.0;24.0;8
2019-02-02;21;0.0;0.0;1;0;1;;;16.0;0.0;;;;8.0;0.0;0
2019-02-02;22;32.0;0.0;1;0;1;;;8.0;24.0;;;;8.0;32.0;32
2019-02-02;23;8.0;0.0;1;0;1;;;8.0;20.0;;;;0.0;24.0;8
2019-02-02;24;4.0;0.0;1;0;0;;;16.0;0.0;;;;32.0;4.0;4
2019-02-02;25;4.0;0.0;1;0;1;;;8.0;20.0;;;;4.0;12.0;4
2019-02-02;26;8.0;0.0;1;0;0;;;24.0;0.0;;;;24.0;0.0;8
2019-02-02;27;28.0;0.0;1;0;0;;;36.0;8.0;;;;0.0;20.0;28
2019-02-02;28;40.0;0.0;1;0;0;;;24.0;4.0;;;;20.0;20.0;40
2019-02-02;29;12.0;0.0;1;0;1;;;24.0;12.0;;;;20.0;28.0;12
2019-02-02;30;20.0;0.0;1;0;0;;;8.0;16.0;;;;16.0;8.0;20
2019-02-02;31;12.0;0.0;1;0;1;;;20.0;16.0;;;;4.0;4.0;12
2019-02-02;32;4.0;0.0;1;0;0;;;8.0;24.0;;;;16.0;4.0;4
2019-02-02;33;4.0;0.0;1;0;1;;;24.0;16.0;;;;12.0;16.0;4
2019-02-02;34;8.0;0.0;1;0;1;;;16.0;4.0;;;;4.0;4.0;8
2019-02-02;35;24.0;0.0;1;0;1;;;20.0;4.0;;;;24.0;24.0;24
2019-02-02;36;28.0;0.0;1;0;0;;;12.0;24.0;;;;12.0;12.0;28
2019-02-02;37;4.0;0.0;1;0;1;;;24.0;4.0;;;;8.0;12.0;4
2019-02-02;38;8.0;0.0;1;0;0;;;16.0;8.0;;;;8.0;4.0;8
2019-02-02;39;0.0;0.0;1;0;0;;;;0.0;;;;12.0;0.0;0
2019-02-02;40;12.0;0.0;1;0;1;;;24.0;4.0;;;;8.0;4.0;12
2019-02-02;41;16.0;0.0;1;0;1;;;12.0;12.0;;;;28.0;24.0;16
2019-02-02;42;12.0;0.0;1;0;0;;;8.0;4.0;;;;8.0;12.0;12
2019-02-02;43;36.0;0.0;1;0;1;;;24.0;12.0;;;;4.0;4.0;36
2019-02-02;44;16.0;0.0;1;0;0;;;16.0;4.0;;;;24.0;12.0;16
2019-02-02;45;12.0;0.0;1;0;1;;;24.0;20.0;;;;24.0;0.0;12
2019-02-02;46;8.0;0.0;1;0;0;;;32.0;0.0;;;;20.0;4.0;8
2019-02-02;47;0.0;0.0;1;0;0;;;24.0;4.0;;;;72.0;8.0;0
2019-02-02;48;28.0;0.0;1;0;0;;;4.0;4.0;;;;20.0;0.0;28
2019-02-02;49;4.0;0.0;1;0;0;;;;0.0;;;;0.0;4.0;4
2019-02-02;50;16.0;0.0;1;0;1;;;16.0;4.0;;;;8.0;8.0;16
2019-02-03;1;0.0;0.0;0;1;0;;;8.0;0.0;;;;0.0;32.0;0
2019-02-03;2;0.0;0.0;0;1;0;;;52.0;0.0;;;;0.0;16.0;0
2019-02-03;3;0.0;0.0;0;1;0;;;28.0;0.0;;;;0.0;24.0;0
2019-02-03;4;0.0;0.0;0;1;0;;;28.0;0.0;;;;0.0;4.0;0
2019-02-03;5;0.0;0.0;0;1;0;;;20.0;0.0;;;;0.0;8.0;0
2019-02-03;6;0.0;0.0;0;1;0;;;12.0;0.0;;;;0.0;4.0;0
2019-02-03;7;0.0;0.0;0;1;0;;;4.0;0.0;;;;0.0;4.0;0
2019-02-03;8;0.0;0.0;0;1;0;;;16.0;0.0;;;;0.0;24.0;0
2019-02-03;9;0.0;0.0;1;1;1;;;4.0;0.0;;;;0.0;44.0;0
2019-02-03;10;0.0;0.0;1;1;1;;;4.0;0.0;;;;0.0;4.0;0
2019-02-03;11;16.0;0.0;1;1;0;;;20.0;0.0;;;;0.0;60.0;16
2019-02-03;12;24.0;0.0;1;0;1;;;8.0;20.0;;;;0.0;24.0;24
2019-02-03;13;0.0;0.0;0;1;0;;;12.0;0.0;;;;0.0;8.0;0
2019-02-03;14;0.0;0.0;0;1;0;;;24.0;0.0;;;;0.0;4.0;0
2019-02-03;15;0.0;0.0;0;1;0;;;56.0;0.0;;;;0.0;8.0;0
2019-02-03;16;0.0;0.0;0;1;1;;;12.0;0.0;;;;0.0;24.0;0
2019-02-03;17;0.0;0.0;0;1;0;;;28.0;0.0;;;;0.0;24.0;0
2019-02-03;18;0.0;0.0;0;1;0;;;12.0;0.0;;;;0.0;20.0;0
2019-02-03;19;4.0;0.0;1;1;1;;;8.0;0.0;;;;0.0;20.0;4
2019-02-03;20;0.0;0.0;0;1;1;;;28.0;0.0;;;;0.0;8.0;0
2019-02-03;21;0.0;0.0;0;1;1;;;12.0;0.0;;;;0.0;0.0;0
2019-02-03;22;4.0;0.0;1;1;1;;;28.0;0.0;;;;0.0;32.0;4
2019-02-03;23;8.0;0.0;1;1;1;;;12.0;0.0;;;;0.0;8.0;8
2019-02-03;24;4.0;0.0;1;1;0;;;8.0;0.0;;;;0.0;4.0;4
2019-02-03;25;0.0;0.0;1;0;1;;;24.0;12.0;;;;0.0;4.0;0
2019-02-03;26;0.0;0.0;0;1;0;;;36.0;0.0;;;;0.0;8.0;0
2019-02-03;27;0.0;0.0;0;1;0;;;16.0;0.0;;;;0.0;28.0;0
2019-02-03;28;0.0;0.0;0;1;0;;;16.0;0.0;;;;0.0;40.0;0
2019-02-03;29;0.0;0.0;0;1;1;;;0.0;0.0;;;;0.0;12.0;0
2019-02-03;30;0.0;0.0;1;0;0;;;8.0;0.0;;;;0.0;20.0;0
2019-02-03;31;0.0;0.0;0;1;1;;;4.0;0.0;;;;0.0;12.0;0
2019-02-03;32;0.0;0.0;1;1;0;;;20.0;0.0;;;;0.0;4.0;0
2019-02-03;33;0.0;0.0;0;1;1;;;12.0;0.0;;;;0.0;4.0;0
2019-02-03;34;0.0;0.0;0;1;1;;;0.0;0.0;;;;0.0;8.0;0
2019-02-03;35;12.0;0.0;1;1;1;;;0.0;0.0;;;;0.0;24.0;12
2019-02-03;36;0.0;0.0;0;1;0;;;32.0;0.0;;;;0.0;28.0;0
2019-02-03;37;8.0;0.0;1;1;1;;;8.0;0.0;;;;0.0;4.0;8
2019-02-03;38;0.0;0.0;0;1;0;;;24.0;0.0;;;;0.0;8.0;0
2019-02-03;39;4.0;0.0;1;1;0;;;8.0;0.0;;;;0.0;0.0;4
2019-02-03;40;0.0;0.0;0;1;1;;;4.0;0.0;;;;0.0;12.0;0
2019-02-03;41;0.0;0.0;0;1;1;;;12.0;0.0;;;;0.0;16.0;0
2019-02-03;42;0.0;0.0;0;1;0;;;4.0;0.0;;;;0.0;12.0;0
2019-02-03;43;0.0;0.0;0;1;1;;;4.0;0.0;;;;0.0;36.0;0
2019-02-03;44;0.0;0.0;0;1;0;;;16.0;0.0;;;;0.0;16.0;0
2019-02-03;45;0.0;0.0;0;1;1;;;12.0;0.0;;;;0.0;12.0;0
2019-02-03;46;0.0;0.0;0;1;0;;;4.0;0.0;;;;0.0;8.0;0
2019-02-03;47;0.0;0.0;0;1;0;;;8.0;0.0;;;;0.0;0.0;0
2019-02-03;48;0.0;0.0;0;1;0;;;4.0;0.0;;;;0.0;28.0;0
2019-02-03;49;0.0;0.0;0;1;0;;;;0.0;;;;0.0;4.0;0
2019-02-03;50;0.0;0.0;0;1;1;;;20.0;0.0;;;;0.0;16.0;0
2019-02-04;1;12.0;0.0;1;0;0;;;8.0;24.0;;;;24.0;0.0;12
2019-02-04;2;12.0;0.0;1;0;0;;;56.0;4.0;;;;4.0;0.0;12
2019-02-04;3;0.0;0.0;1;0;0;;;32.0;0.0;;;;12.0;0.0;0
2019-02-04;4;8.0;0.0;1;0;0;;;32.0;16.0;;;;4.0;0.0;8
2019-02-04;5;8.0;0.0;1;0;0;;;16.0;8.0;;;;24.0;0.0;8
2019-02-04;6;8.0;0.0;1;0;0;;;24.0;24.0;;;;0.0;0.0;8
2019-02-04;7;12.0;0.0;1;0;0;;;4.0;8.0;;;;20.0;0.0;12
2019-02-04;8;8.0;0.0;1;0;0;;;20.0;24.0;;;;8.0;0.0;8
2019-02-04;9;4.0;0.0;1;0;1;;;4.0;0.0;;;;0.0;0.0;4
2019-02-04;10;28.0;0.0;1;0;1;;;16.0;0.0;;;;12.0;0.0;28
2019-02-04;11;20.0;0.0;1;0;0;;;28.0;0.0;;;;4.0;16.0;20
2019-02-04;12;16.0;0.0;1;0;1;;;12.0;16.0;;;;16.0;24.0;16
2019-02-04;13;8.0;0.0;1;0;0;;;8.0;12.0;;;;4.0;0.0;8
2019-02-04;14;28.0;0.0;1;0;0;;;16.0;28.0;;;;0.0;0.0;28
2019-02-04;15;12.0;0.0;1;0;0;;;40.0;0.0;;;;4.0;0.0;12
2019-02-04;16;20.0;0.0;1;0;1;;;8.0;4.0;;;;4.0;0.0;20
2019-02-04;17;16.0;0.0;1;0;0;;;24.0;8.0;;;;20.0;0.0;16
2019-02-04;18;16.0;0.0;1;0;0;;;8.0;32.0;;;;20.0;0.0;16
2019-02-04;19;24.0;0.0;1;0;1;;;20.0;20.0;;;;16.0;4.0;24
2019-02-04;20;12.0;0.0;1;0;1;;;4.0;20.0;;;;0.0;0.0;12
2019-02-04;21;8.0;0.0;1;0;1;;;12.0;0.0;;;;0.0;0.0;8
2019-02-04;22;16.0;0.0;1;0;1;;;20.0;12.0;;;;4.0;4.0;16
2019-02-04;23;8.0;0.0;1;0;1;;;4.0;40.0;;;;16.0;8.0;8
2019-02-04;24;4.0;0.0;1;0;0;;;12.0;8.0;;;;4.0;4.0;4
2019-02-04;25;24.0;0.0;1;0;1;;;4.0;12.0;;;;12.0;0.0;24
2019-02-04;26;16.0;0.0;1;0;0;;;32.0;4.0;;;;0.0;0.0;16
2019-02-04;27;24.0;0.0;1;0;0;;;24.0;8.0;;;;0.0;0.0;24
2019-02-04;28;28.0;0.0;1;0;0;;;32.0;12.0;;;;20.0;0.0;28
2019-02-04;29;20.0;0.0;1;0;1;;;24.0;16.0;;;;12.0;0.0;20
2019-02-04;30;8.0;0.0;1;0;0;;;8.0;12.0;;;;28.0;0.0;8
2019-02-04;31;8.0;0.0;1;0;1;;;4.0;4.0;;;;0.0;0.0;8
2019-02-04;32;4.0;0.0;1;0;0;;;28.0;8.0;;;;4.0;0.0;4
2019-02-04;33;16.0;0.0;1;0;1;;;0.0;8.0;;;;0.0;0.0;16
2019-02-04;34;12.0;0.0;1;0;1;;;28.0;24.0;;;;12.0;0.0;12
2019-02-04;35;32.0;0.0;1;0;1;;;12.0;8.0;;;;4.0;12.0;32
2019-02-04;36;16.0;0.0;1;0;0;;;4.0;16.0;;;;0.0;0.0;16
2019-02-04;37;4.0;0.0;1;0;1;;;12.0;12.0;;;;24.0;8.0;4
2019-02-04;38;20.0;0.0;1;0;0;;;16.0;20.0;;;;4.0;0.0;20
2019-02-04;39;0.0;0.0;1;0;0;;;16.0;12.0;;;;4.0;4.0;0
2019-02-04;40;0.0;0.0;1;0;1;;;12.0;8.0;;;;8.0;0.0;0
2019-02-04;41;4.0;0.0;1;0;1;;;24.0;16.0;;;;0.0;0.0;4
2019-02-04;42;24.0;0.0;1;0;0;;;8.0;16.0;;;;0.0;0.0;24
2019-02-04;43;8.0;0.0;1;0;1;;;0.0;4.0;;;;0.0;0.0;8
2019-02-04;44;16.0;0.0;1;0;0;;;0.0;8.0;;;;8.0;0.0;16
2019-02-04;45;20.0;0.0;1;0;1;;;8.0;4.0;;;;0.0;0.0;20
2019-02-04;46;4.0;0.0;1;0;0;;;4.0;4.0;;;;4.0;0.0;4
2019-02-04;47;0.0;0.0;1;0;0;;;4.0;0.0;;;;4.0;0.0;0
2019-02-04;48;8.0;0.0;1;0;0;;;16.0;8.0;;;;8.0;0.0;8
2019-02-04;49;8.0;0.0;1;0;0;;;16.0;12.0;;;;8.0;0.0;8
2019-02-04;50;4.0;0.0;1;0;1;;;16.0;20.0;;;;0.0;0.0;4
2019-02-05;1;16.0;0.0;1;0;0;;;0.0;4.0;;;;20.0;12.0;16
2019-02-05;2;0.0;0.0;1;0;0;;;16.0;8.0;;;;32.0;12.0;0
2019-02-05;3;8.0;0.0;1;0;0;;;36.0;4.0;;;;28.0;0.0;8
2019-02-05;4;0.0;0.0;1;0;0;;;20.0;8.0;;;;24.0;8.0;0
2019-02-05;5;12.0;0.0;1;0;0;;;44.0;4.0;;;;12.0;8.0;12
2019-02-05;6;4.0;0.0;1;0;0;;;16.0;16.0;;;;32.0;8.0;4
2019-02-05;7;4.0;0.0;1;0;0;;;4.0;4.0;;;;4.0;12.0;4
2019-02-05;8;16.0;0.0;1;0;0;;;16.0;24.0;;;;20.0;8.0;16
2019-02-05;9;16.0;0.0;1;0;1;;;8.0;0.0;;;;8.0;4.0;16
2019-02-05;10;20.0;0.0;1;0;1;;;12.0;12.0;;;;16.0;28.0;20
2019-02-05;11;28.0;0.0;1;0;0;;;32.0;0.0;;;;12.0;20.0;28
2019-02-05;12;16.0;0.0;1;0;1;;;12.0;16.0;;;;16.0;16.0;16
2019-02-05;13;4.0;0.0;1;0;0;;;4.0;24.0;;;;20.0;8.0;4
2019-02-05;14;28.0;0.0;1;0;0;;;4.0;32.0;;;;12.0;28.0;28
2019-02-05;15;8.0;0.0;1;0;0;;;12.0;12.0;;;;48.0;12.0;8
2019-02-05;16;36.0;0.0;1;0;1;;;4.0;0.0;;;;4.0;20.0;36
2019-02-05;17;4.0;0.0;1;0;0;;;12.0;12.0;;;;16.0;16.0;4
2019-02-05;18;36.0;0.0;1;0;0;;;12.0;24.0;;;;12.0;16.0;36
2019-02-05;19;4.0;0.0;1;0;1;;;16.0;4.0;;;;12.0;24.0;4
2019-02-05;20;12.0;0.0;1;0;1;;;0.0;4.0;;;;8.0;12.0;12
2019-02-05;21;16.0;0.0;1;0;1;;;8.0;0.0;;;;0.0;8.0;16
2019-02-05;22;8.0;0.0;1;0;1;;;8.0;16.0;;;;28.0;16.0;8
2019-02-05;23;32.0;0.0;1;0;1;;;0.0;24.0;;;;12.0;8.0;32
2019-02-05;24;8.0;0.0;1;0;0;;;32.0;8.0;;;;36.0;4.0;8
2019-02-05;25;8.0;0.0;1;0;1;;;4.0;4.0;;;;12.0;24.0;8
2019-02-05;26;4.0;0.0;1;0;0;;;24.0;0.0;;;;32.0;16.0;4
2019-02-05;27;8.0;0.0;1;0;0;;;0.0;12.0;;;;16.0;24.0;8
2019-02-05;28;16.0;0.0;1;0;0;;;20.0;8.0;;;;12.0;28.0;16
2019-02-05;29;20.0;0.0;1;0;1;;;20.0;4.0;;;;8.0;20.0;20
2019-02-05;30;4.0;0.0;1;0;0;;;16.0;12.0;;;;16.0;8.0;4
2019-02-05;31;12.0;0.0;1;0;1;;;4.0;4.0;;;;8.0;8.0;12
2019-02-05;32;8.0;0.0;1;0;0;;;16.0;8.0;;;;4.0;4.0;8
2019-02-05;33;16.0;0.0;1;0;1;;;12.0;12.0;;;;8.0;16.0;16
2019-02-05;34;8.0;0.0;1;0;1;;;4.0;24.0;;;;12.0;12.0;8
2019-02-05;35;4.0;0.0;1;0;1;;;24.0;0.0;;;;4.0;32.0;4
2019-02-05;36;16.0;0.0;1;0;0;;;12.0;8.0;;;;4.0;16.0;16
2019-02-05;37;12.0;0.0;1;0;1;;;8.0;20.0;;;;24.0;4.0;12
2019-02-05;38;8.0;0.0;1;0;0;;;8.0;8.0;;;;24.0;20.0;8
2019-02-05;39;0.0;0.0;1;0;0;;;12.0;0.0;;;;8.0;0.0;0
2019-02-05;40;12.0;0.0;1;0;1;;;8.0;4.0;;;;20.0;0.0;12
2019-02-05;41;8.0;0.0;1;0;1;;;28.0;28.0;;;;4.0;4.0;8
2019-02-05;42;8.0;0.0;1;0;0;;;8.0;12.0;;;;32.0;24.0;8
2019-02-05;43;4.0;0.0;1;0;1;;;4.0;8.0;;;;0.0;8.0;4
2019-02-05;44;4.0;0.0;1;0;0;;;24.0;12.0;;;;8.0;16.0;4
2019-02-05;45;20.0;0.0;1;0;1;;;24.0;16.0;;;;0.0;20.0;20
2019-02-05;46;0.0;0.0;1;0;0;;;20.0;4.0;;;;20.0;4.0;0
2019-02-05;47;4.0;0.0;1;0;0;;;72.0;4.0;;;;12.0;0.0;4
2019-02-05;48;12.0;0.0;1;0;0;;;20.0;4.0;;;;12.0;8.0;12
2019-02-05;49;0.0;0.0;1;0;0;;;0.0;4.0;;;;24.0;8.0;0
2019-02-05;50;0.0;0.0;1;0;1;;;8.0;4.0;;;;4.0;4.0;0
2019-02-06;1;4.0;0.0;1;0;0;;;0.0;12.0;;;;40.0;16.0;4
2019-02-06;2;8.0;0.0;1;0;0;;;0.0;0.0;;;;44.0;0.0;8
2019-02-06;3;20.0;0.0;1;0;0;;;0.0;8.0;;;;4.0;8.0;20
2019-02-06;4;12.0;0.0;1;0;0;;;0.0;16.0;;;;28.0;0.0;12
2019-02-06;5;16.0;0.0;1;0;0;;;0.0;32.0;;;;12.0;12.0;16
2019-02-06;6;4.0;0.0;1;0;0;;;0.0;4.0;;;;32.0;4.0;4
2019-02-06;7;8.0;0.0;1;0;0;;;0.0;0.0;;;;16.0;4.0;8
2019-02-06;8;4.0;0.0;1;0;0;;;0.0;8.0;;;;20.0;16.0;4
2019-02-06;9;4.0;0.0;1;0;1;;;0.0;0.0;;;;20.0;16.0;4
2019-02-06;10;20.0;0.0;1;0;1;;;0.0;12.0;;;;20.0;20.0;20
2019-02-06;11;16.0;0.0;1;0;0;;;0.0;16.0;;;;12.0;28.0;16
2019-02-06;12;24.0;0.0;1;0;1;;;0.0;16.0;;;;4.0;16.0;24
2019-02-06;13;16.0;0.0;1;0;0;;;0.0;12.0;;;;20.0;4.0;16
2019-02-06;14;16.0;0.0;1;0;0;;;0.0;12.0;;;;16.0;28.0;16
2019-02-06;15;4.0;0.0;1;0;0;;;0.0;4.0;;;;20.0;8.0;4
2019-02-06;16;20.0;0.0;1;0;1;;;0.0;8.0;;;;20.0;36.0;20
2019-02-06;17;8.0;0.0;1;0;0;;;0.0;4.0;;;;28.0;4.0;8
2019-02-06;18;8.0;0.0;1;0;0;;;0.0;40.0;;;;16.0;36.0;8
2019-02-06;19;12.0;0.0;1;0;1;;;0.0;8.0;;;;12.0;4.0;12
2019-02-06;20;8.0;0.0;1;0;1;;;0.0;12.0;;;;8.0;12.0;8
2019-02-06;21;12.0;0.0;1;0;1;;;0.0;0.0;;;;32.0;16.0;12
2019-02-06;22;32.0;0.0;1;0;1;;;0.0;32.0;;;;52.0;8.0;32
2019-02-06;23;8.0;0.0;1;0;1;;;0.0;8.0;;;;16.0;32.0;8
2019-02-06;24;0.0;0.0;1;0;0;;;0.0;0.0;;;;20.0;8.0;0
2019-02-06;25;12.0;0.0;1;0;1;;;0.0;16.0;;;;8.0;8.0;12
2019-02-06;26;8.0;0.0;1;0;0;;;0.0;0.0;;;;20.0;4.0;8
2019-02-06;27;16.0;0.0;1;0;0;;;0.0;12.0;;;;16.0;8.0;16
2019-02-06;28;20.0;0.0;1;0;0;;;0.0;24.0;;;;20.0;16.0;20
2019-02-06;29;0.0;0.0;1;0;1;;;0.0;24.0;;;;12.0;20.0;0
2019-02-06;30;0.0;0.0;1;0;0;;;0.0;4.0;;;;24.0;4.0;0
2019-02-06;31;8.0;0.0;1;0;1;;;0.0;4.0;;;;4.0;12.0;8
2019-02-06;32;4.0;0.0;1;0;0;;;0.0;16.0;;;;8.0;8.0;4
2019-02-06;33;32.0;0.0;1;0;1;;;0.0;0.0;;;;8.0;16.0;32
2019-02-06;34;20.0;0.0;1;0;1;;;0.0;8.0;;;;8.0;8.0;20
2019-02-06;35;8.0;0.0;1;0;1;;;0.0;32.0;;;;24.0;4.0;8
2019-02-06;36;12.0;0.0;1;0;0;;;0.0;36.0;;;;16.0;16.0;12
2019-02-06;37;4.0;0.0;1;0;1;;;0.0;4.0;;;;20.0;12.0;4
2019-02-06;38;8.0;0.0;1;0;0;;;0.0;8.0;;;;20.0;8.0;8
2019-02-06;39;8.0;0.0;1;0;0;;;0.0;0.0;;;;12.0;0.0;8
2019-02-06;40;8.0;0.0;1;0;1;;;0.0;4.0;;;;12.0;12.0;8
2019-02-06;41;0.0;0.0;1;0;1;;;0.0;4.0;;;;4.0;8.0;0
2019-02-06;42;16.0;0.0;1;0;0;;;0.0;12.0;;;;20.0;8.0;16
2019-02-06;43;12.0;0.0;1;0;1;;;0.0;16.0;;;;0.0;4.0;12
2019-02-06;44;4.0;0.0;1;0;0;;;0.0;8.0;;;;16.0;4.0;4
2019-02-06;45;4.0;0.0;1;0;1;;;0.0;12.0;;;;24.0;20.0;4
2019-02-06;46;4.0;0.0;1;0;0;;;0.0;4.0;;;;16.0;0.0;4
2019-02-06;47;4.0;0.0;1;0;0;;;0.0;4.0;;;;0.0;4.0;4
2019-02-06;48;12.0;0.0;1;0;0;;;0.0;12.0;;;;8.0;12.0;12
2019-02-06;49;4.0;0.0;1;0;0;;;0.0;0.0;;;;8.0;0.0;4
2019-02-06;50;8.0;0.0;1;0;1;;;0.0;16.0;;;;12.0;0.0;8
2019-02-07;1;0.0;0.0;1;0;0;;;24.0;48.0;;;;32.0;4.0;0
2019-02-07;2;4.0;0.0;1;0;0;;;4.0;12.0;;;;0.0;8.0;4
2019-02-07;3;0.0;0.0;1;0;0;;;12.0;8.0;;;;4.0;20.0;0
2019-02-07;4;4.0;0.0;1;0;0;;;4.0;12.0;;;;28.0;12.0;4
2019-02-07;5;16.0;0.0;1;0;0;;;24.0;4.0;;;;32.0;16.0;16
2019-02-07;6;12.0;0.0;1;0;0;;;0.0;16.0;;;;40.0;4.0;12
2019-02-07;7;12.0;0.0;1;0;0;;;20.0;0.0;;;;20.0;8.0;12
2019-02-07;8;28.0;0.0;1;0;0;;;8.0;28.0;;;;24.0;4.0;28
2019-02-07;9;24.0;0.0;1;0;1;;;0.0;0.0;;;;4.0;4.0;24
2019-02-07;10;0.0;0.0;1;0;1;;;12.0;4.0;;;;12.0;20.0;0
2019-02-07;11;4.0;0.0;1;0;0;;;4.0;8.0;;;;8.0;16.0;4
2019-02-07;12;24.0;0.0;1;0;1;;;16.0;24.0;;;;0.0;24.0;24
2019-02-07;13;24.0;0.0;1;0;0;;;4.0;8.0;;;;0.0;16.0;24
2019-02-07;14;12.0;0.0;1;0;0;;;0.0;24.0;;;;32.0;16.0;12
2019-02-07;15;0.0;0.0;1;0;0;;;4.0;8.0;;;;36.0;4.0;0
2019-02-07;16;24.0;0.0;1;0;1;;;4.0;12.0;;;;4.0;20.0;24
2019-02-07;17;12.0;0.0;1;0;0;;;20.0;4.0;;;;16.0;8.0;12
2019-02-07;18;20.0;0.0;1;0;0;;;20.0;32.0;;;;16.0;8.0;20
